;currencies;news_date;negative_norm;important_norm;disliked_norm;liked_norm;lol_norm;toxic_norm;saved_norm;comments_norm;attention_score
5493;ETH;2021-02-23;0.37209;0.14535;0.06977;0.10465;0.02326;0.0;0.02326;0.26163;0.2937092291783148
5494;ETH;2021-02-24;0.05;0.15;0.0;0.2;0.15;0.0;0.05;0.4;0.08024530969740352
5495;ETH;2021-02-25;0.13415;0.31707;0.02439;0.40244;0.02439;0.0;0.02439;0.07317;0.13955139755272394
5496;ETH;2021-02-26;0.0;0.3;0.0;0.53333;0.0;0.0;0.06667;0.1;0.03441514158967382
5497;ETH;2021-02-27;0.34043;0.02128;0.21277;0.06383;0.14894;0.0;0.04255;0.17021;0.1464944597098748
5498;ETH;2021-02-28;0.31667;0.06667;0.23333;0.05;0.1;0.0;0.01667;0.21667;0.17981911868802197
5499;ETH;2021-03-01;0.05;0.25;0.0;0.41667;0.06667;0.0;0.03333;0.18333;0.12409460325081914
5500;ETH;2021-03-02;0.04762;0.20635;0.11111;0.44444;0.01587;0.0;0.06349;0.11111;0.17610748386160857
5501;ETH;2021-03-03;0.06593;0.26374;0.03297;0.56044;0.01099;0.0;0.03297;0.03297;0.1823702470973116
5502;ETH;2021-03-04;0.0;0.28205;0.02564;0.51282;0.0;0.0;0.0;0.17949;0.06320781251193787
5503;ETH;2021-03-05;0.18421;0.2807;0.00877;0.34211;0.02632;0.00877;0.0;0.14912;0.2996918763441137
5504;ETH;2021-03-06;0.22222;0.0;0.0;0.11111;0.44444;0.0;0.0;0.22222;0.07522309988453744
5505;ETH;2021-03-07;0.0;0.27273;0.0;0.72727;0.0;0.0;0.0;0.0;0.043929327136356895
5506;ETH;2021-03-08;0.10345;0.27586;0.03448;0.48276;0.06897;0.0;0.0;0.03448;0.07301212838983204
5507;ETH;2021-03-09;0.06757;0.33784;0.02703;0.44595;0.04054;0.0;0.0;0.08108;0.18464124452897648
5508;ETH;2021-03-11;0.22378;0.18182;0.09091;0.14685;0.06294;0.0;0.02098;0.27273;0.41665332015371764
5509;ETH;2021-03-12;0.06452;0.19355;0.09677;0.45161;0.06452;0.0;0.03226;0.09677;0.06653927810170093
5510;ETH;2021-03-13;0.05263;0.21053;0.0;0.57895;0.10526;0.0;0.05263;0.0;0.04945175805979231
5511;ETH;2021-03-14;0.07483;0.19388;0.11905;0.29932;0.10884;0.0;0.0;0.20408;0.43531152509095
5512;ETH;2021-03-15;0.33333;0.26087;0.11594;0.10145;0.07246;0.0;0.02899;0.08696;0.11676137623036172
5513;ETH;2021-03-16;0.08889;0.13333;0.02222;0.51111;0.08889;0.0;0.04444;0.11111;0.12290408013828545
5514;ETH;2021-03-17;0.05952;0.29762;0.04762;0.42857;0.04762;0.0;0.03571;0.08333;0.1179218826474855
5515;ETH;2021-03-19;0.19149;0.12766;0.04255;0.34043;0.08511;0.0;0.02128;0.19149;0.09711273215250724
5516;ETH;2021-03-20;0.15385;0.25962;0.03846;0.30769;0.06731;0.0;0.04808;0.125;0.1270659132188252
5517;ETH;2021-03-21;0.08602;0.16129;0.34409;0.26882;0.06452;0.0;0.0;0.07527;0.12312417772509036
5518;ETH;2021-03-22;0.0;0.25;0.0;0.66667;0.08333;0.0;0.0;0.0;0.01901836763433328
5519;ETH;2021-03-23;0.02105;0.32632;0.02105;0.53684;0.08421;0.0;0.0;0.01053;0.2195666050978573
5520;ETH;2021-03-24;0.25118;0.20853;0.06635;0.17536;0.09005;0.00474;0.00948;0.19431;0.3383888902225071
5521;ETH;2021-03-25;0.12987;0.25974;0.05195;0.36364;0.02597;0.0;0.01299;0.15584;0.1607207185771798
5522;ETH;2021-03-26;0.36052;0.15451;0.12017;0.08584;0.12876;0.0;0.00429;0.14592;0.5281323602696729
5523;ETH;2021-03-27;0.11111;0.22222;0.11111;0.22222;0.33333;0.0;0.0;0.0;0.02074912976989765
5524;ETH;2021-03-28;0.30317;0.08145;0.23077;0.09502;0.1267;0.0;0.02715;0.13575;0.2999619744257807
5525;ETH;2021-03-29;0.00762;0.33905;0.00762;0.47048;0.04952;0.0;0.03048;0.09524;0.37823642234522836
5526;ETH;2021-03-30;0.01124;0.31461;0.01124;0.52809;0.01124;0.0;0.02247;0.10112;0.14225258707748215
5527;ETH;2021-03-31;0.08844;0.19048;0.08844;0.38095;0.05442;0.0;0.10204;0.09524;0.340779939528091
5528;ETH;2021-04-01;0.0;0.1875;0.0;0.75;0.0;0.0;0.0625;0.0;0.03189403360272425
5529;ETH;2021-04-02;0.05797;0.15942;0.08696;0.49275;0.0;0.0;0.10145;0.10145;0.1108987958462024
5530;ETH;2021-04-03;0.03125;0.15625;0.0;0.53125;0.125;0.0;0.09375;0.0625;0.10882788238644905
5531;ETH;2021-04-04;0.33333;0.2037;0.09259;0.03704;0.16667;0.0;0.03704;0.12963;0.5397975323703336
5532;ETH;2021-04-05;0.0;0.25;0.0;0.6875;0.0;0.0;0.0625;0.0;0.025761334638782125
5533;ETH;2021-04-06;0.03371;0.2809;0.07865;0.50562;0.03371;0.0;0.03371;0.03371;0.08824883255879223
5534;ETH;2021-04-07;0.05556;0.22222;0.05556;0.44444;0.05556;0.0;0.05556;0.11111;0.04972187850304018
5535;ETH;2021-04-08;0.05357;0.17262;0.16667;0.33929;0.04167;0.00595;0.03571;0.18452;0.1808695763117433
5536;ETH;2021-04-09;0.07353;0.29412;0.05882;0.36765;0.01471;0.0;0.10294;0.08824;0.11256953390827235
5537;ETH;2021-04-10;0.03478;0.25217;0.03478;0.52174;0.04348;0.0;0.01739;0.09565;0.14265276992902587
5538;ETH;2021-04-11;0.0;0.0;0.0;0.53333;0.0;0.0;0.06667;0.4;0.028922725498183234
5539;ETH;2021-04-12;0.10849;0.17453;0.08962;0.32547;0.05189;0.00472;0.00943;0.23585;0.16909440014084198
5540;ETH;2021-04-13;0.04494;0.34831;0.03371;0.48315;0.04494;0.0;0.01124;0.03371;0.10062427555314879
5541;ETH;2021-04-14;0.02273;0.31818;0.02273;0.56818;0.04545;0.0;0.02273;0.0;0.12183360889967076
5542;ETH;2021-04-15;0.21714;0.24;0.13143;0.28;0.07429;0.0;0.01143;0.04571;0.08042538750828201
5543;ETH;2021-04-16;0.01075;0.21505;0.03226;0.48387;0.06452;0.0;0.09677;0.09677;0.038436912908331386
5544;ETH;2021-04-17;0.0566;0.22642;0.03774;0.5283;0.01887;0.0;0.07547;0.0566;0.04856136835898625
5545;ETH;2021-04-18;0.10185;0.11111;0.13889;0.25;0.09259;0.01852;0.02778;0.25926;0.10696706343298408
5546;ETH;2021-04-19;0.14286;0.2381;0.19048;0.28571;0.04762;0.0;0.0;0.09524;0.008803873278239168
5547;ETH;2021-04-20;0.16129;0.20645;0.14194;0.33548;0.07742;0.0;0.00645;0.07097;0.06178718500515259
5548;ETH;2021-04-21;0.06818;0.22727;0.04545;0.31818;0.06818;0.0;0.09091;0.18182;0.061557084337831136
5549;ETH;2021-04-22;0.02586;0.33621;0.00862;0.36207;0.06897;0.0;0.0;0.19828;0.12694586134490624
5550;ETH;2021-04-23;0.05952;0.2619;0.04762;0.33333;0.02381;0.0;0.05952;0.21429;0.11644123293067088
5551;ETH;2021-04-24;0.2179;0.15175;0.1751;0.07004;0.06615;0.0;0.01946;0.29961;0.29272880802592977
5552;ETH;2021-04-25;0.02273;0.13636;0.0;0.52273;0.02273;0.0;0.04545;0.25;0.12864660864852578
5553;ETH;2021-04-26;0.01351;0.31081;0.0;0.60811;0.02703;0.0;0.0;0.04054;0.06785985616867014
5554;ETH;2021-04-27;0.06849;0.15068;0.08219;0.38356;0.15068;0.0137;0.0;0.15068;0.052833246505998334
5555;ETH;2021-04-28;0.1913;0.29565;0.13043;0.08696;0.12174;0.0;0.06087;0.11304;0.07535315483897298
5556;ETH;2021-04-29;0.10811;0.14865;0.21622;0.28378;0.06757;0.0;0.01351;0.16216;0.14193244377779132
5557;ETH;2021-04-30;0.02857;0.22857;0.02857;0.57143;0.08571;0.0;0.05714;0.0;0.04231861873817659
5558;ETH;2021-05-01;0.16;0.08;0.21333;0.17778;0.16889;0.00444;0.00444;0.19111;0.19982791838763342
5559;ETH;2021-05-02;0.0;0.25;0.05;0.43333;0.0;0.0;0.03333;0.23333;0.1359798356689832
5560;ETH;2021-05-03;0.08571;0.17143;0.07143;0.4;0.04286;0.0;0.14286;0.08571;0.08537756830367207
5561;ETH;2021-05-04;0.16026;0.10897;0.10256;0.22436;0.07692;0.00641;0.01923;0.30128;0.06488855365452435
5562;ETH;2021-05-05;0.01316;0.33553;0.01316;0.52632;0.0;0.0;0.00658;0.10526;0.07102124702807125
5563;ETH;2021-05-06;0.0;0.18966;0.01724;0.48276;0.03448;0.0;0.05172;0.22414;0.049751891471519934
5564;ETH;2021-05-07;0.01538;0.16923;0.03077;0.27692;0.04615;0.0;0.06154;0.4;0.044689661882727424
5565;ETH;2021-05-08;0.04444;0.15556;0.02222;0.33333;0.08889;0.0;0.0;0.35556;0.03171395579184576
5566;ETH;2021-05-09;0.12392;0.19308;0.04899;0.32565;0.11816;0.0;0.00288;0.18732;0.1285665690966729
5567;ETH;2021-05-10;0.07692;0.25175;0.07692;0.34266;0.04196;0.0;0.04895;0.16084;0.08558765535610016
5568;ETH;2021-05-11;0.20479;0.12766;0.0984;0.21277;0.10904;0.0;0.00798;0.23936;0.14581416078842696
5569;ETH;2021-05-12;0.09442;0.19528;0.0515;0.35622;0.13305;0.0;0.00215;0.16738;0.3091260186120138
5570;ETH;2021-05-13;0.09705;0.19831;0.23629;0.25738;0.04641;0.00422;0.00422;0.15612;0.18365080538835438
5571;ETH;2021-05-14;0.01938;0.27132;0.02326;0.39535;0.06202;0.0;0.00388;0.22481;0.11110889035249079
5572;ETH;2021-05-15;0.05556;0.22222;0.05556;0.27778;0.0;0.0;0.0;0.38889;0.007133138477233101
5573;ETH;2021-05-17;0.06849;0.19635;0.08219;0.38813;0.08219;0.0;0.00457;0.17808;0.11512065486370167
5574;ETH;2021-05-18;0.0;0.28736;0.0;0.47126;0.04598;0.0;0.02299;0.17241;0.07215174420364544
5575;ETH;2021-05-19;0.24138;0.08046;0.10345;0.09195;0.08046;0.0;0.02299;0.37931;0.11071871803532392
5576;ETH;2021-05-20;0.17054;0.15504;0.11628;0.26357;0.11628;0.0155;0.0;0.16279;0.08407699639773593
5577;ETH;2021-05-21;0.0625;0.17857;0.07143;0.38393;0.08036;0.0;0.00893;0.21429;0.15917003238902883
5578;ETH;2021-05-23;0.35185;0.14352;0.10648;0.14352;0.08333;0.00926;0.00926;0.15278;0.275891402266236
5579;ETH;2021-05-24;0.08219;0.27397;0.0274;0.38356;0.05479;0.0;0.0;0.17808;0.15234703701351757
5580;ETH;2021-05-25;0.07581;0.23105;0.09025;0.33935;0.04693;0.00361;0.00722;0.20578;0.21405417725493842
5581;ETH;2021-05-26;0.10588;0.17647;0.07647;0.41176;0.06471;0.0;0.00588;0.15882;0.14927567387876525
5582;ETH;2021-05-27;0.08621;0.24138;0.0;0.53448;0.03448;0.0;0.0;0.10345;0.038797072257018506
5583;ETH;2021-05-28;0.16949;0.22034;0.13559;0.18644;0.08475;0.01695;0.0339;0.15254;0.09295089907196746
5584;ETH;2021-05-29;0.15578;0.11558;0.17085;0.20101;0.10553;0.0;0.0201;0.23116;0.228400502903883
5585;ETH;2021-05-30;0.0;0.35294;0.02353;0.54118;0.01176;0.0;0.01176;0.05882;0.08740846198749899
5586;ETH;2021-05-31;0.04294;0.30061;0.03681;0.4908;0.00613;0.0;0.00613;0.11656;0.09035975834061172
5587;ETH;2021-06-01;0.05882;0.35294;0.0;0.41176;0.0;0.0;0.05882;0.11765;0.008503741729976614
5588;ETH;2021-06-02;0.17808;0.23288;0.09589;0.24658;0.12329;0.0137;0.0274;0.08219;0.05518427976258595
5589;ETH;2021-06-03;0.14085;0.09859;0.14085;0.30986;0.14085;0.0;0.0;0.16901;0.06681940162546535
5590;ETH;2021-06-04;0.28571;0.10714;0.14286;0.14286;0.125;0.01786;0.03571;0.14286;0.04203849521441218
5591;ETH;2021-06-05;0.12626;0.12626;0.07576;0.29293;0.09091;0.0;0.0101;0.27778;0.17003480897116086
5592;ETH;2021-06-06;0.05053;0.2367;0.03989;0.44681;0.04787;0.0;0.02128;0.15691;0.2671075347705135
5593;ETH;2021-06-07;0.08125;0.21875;0.05625;0.425;0.075;0.0;0.01875;0.125;0.2532414166172449
5594;ETH;2021-06-08;0.20267;0.18933;0.06133;0.28533;0.05867;0.0;0.016;0.18667;0.29566008331028887
5595;ETH;2021-06-09;0.0618;0.28652;0.03933;0.46629;0.05056;0.0;0.05056;0.04494;0.25505222762198754
5596;ETH;2021-06-10;0.05833;0.21667;0.03333;0.49167;0.03333;0.0;0.05833;0.10833;0.25337147157168044
5597;ETH;2021-06-11;0.06417;0.26738;0.02674;0.48663;0.01604;0.0;0.00535;0.13369;0.14183241297262597
5598;ETH;2021-06-12;0.12952;0.20181;0.05422;0.32831;0.03916;0.00301;0.00301;0.24096;0.3012325296363069
5599;ETH;2021-06-13;0.0122;0.29268;0.01626;0.4878;0.02033;0.0;0.0122;0.15854;0.2478990709585483
5600;ETH;2021-06-14;0.23529;0.08824;0.23529;0.02941;0.20588;0.0;0.0;0.20588;0.11526071289865372
5601;ETH;2021-06-15;0.12;0.16;0.04;0.44;0.08;0.0;0.0;0.16;0.02969306518853537
5602;ETH;2021-06-16;0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.019408539951500155
5603;ETH;2021-06-17;0.21053;0.05263;0.26316;0.05263;0.05263;0.0;0.0;0.36842;0.04592020477118754
5604;ETH;2021-06-18;0.10959;0.23288;0.0411;0.28767;0.0411;0.0;0.0137;0.27397;0.08567769798846955
5605;ETH;2021-06-19;0.03125;0.23438;0.01562;0.40625;0.04688;0.0;0.01562;0.25;0.15687902879633087
5606;ETH;2021-06-20;0.21212;0.15909;0.12121;0.21212;0.07576;0.0;0.01515;0.20455;0.15770938883324725
5607;ETH;2021-06-21;0.17544;0.17544;0.10526;0.17544;0.10526;0.0;0.03509;0.22807;0.18292049106432387
5608;ETH;2021-06-22;0.06707;0.2622;0.04878;0.42683;0.06707;0.0;0.0;0.12805;0.17674777046099024
5609;ETH;2021-06-23;0.19444;0.30556;0.05556;0.25;0.08333;0.0;0.02778;0.08333;0.07130137055183566
5610;ETH;2021-06-24;0.26667;0.2;0.0;0.4;0.0;0.0;0.06667;0.06667;0.019098403459255994
5611;ETH;2021-06-25;0.25676;0.2027;0.02703;0.12162;0.08108;0.0;0.0;0.31081;0.09987394761422494
5612;ETH;2021-06-26;0.27619;0.2;0.02857;0.15238;0.04762;0.0;0.0;0.29524;0.2641562235096802
5613;ETH;2021-06-27;0.26667;0.13333;0.02222;0.15556;0.06667;0.0;0.04444;0.31111;0.14863540218710417
5614;ETH;2021-06-28;0.10345;0.24138;0.05747;0.36782;0.09195;0.0;0.0;0.13793;0.09021970030565966
5615;ETH;2021-06-29;0.21094;0.125;0.11719;0.1875;0.125;0.0;0.02344;0.21094;0.12498498922469503
5616;ETH;2021-06-30;0.12195;0.14634;0.07317;0.26829;0.03252;0.0;0.04878;0.30894;0.32683379673069013
5617;ETH;2021-07-01;0.20438;0.09489;0.18978;0.16058;0.07299;0.0;0.0146;0.26277;0.13648004932569224
5618;ETH;2021-07-02;0.0791;0.27119;0.02825;0.42373;0.0339;0.0;0.00565;0.15819;0.23853495025426397
5619;ETH;2021-07-03;0.09859;0.09859;0.17606;0.16901;0.1831;0.0;0.02113;0.25352;0.26070469859213785
5620;ETH;2021-07-04;0.05;0.03333;0.11667;0.28333;0.15;0.0;0.0;0.36667;0.15386769905239833
5621;ETH;2021-07-05;0.08235;0.24706;0.04706;0.29412;0.10588;0.01176;0.02353;0.18824;0.27837249420418925
5622;ETH;2021-07-06;0.05556;0.26389;0.0;0.38889;0.08333;0.0;0.01389;0.19444;0.16216135597192827
5623;ETH;2021-07-07;0.04082;0.26531;0.10204;0.36735;0.04082;0.0;0.0;0.18367;0.1450238130735767
5624;ETH;2021-07-08;0.33333;0.2381;0.04762;0.19048;0.0;0.0;0.04762;0.14286;0.06798991857696596
5625;ETH;2021-07-09;0.23095;0.06697;0.27021;0.07159;0.1963;0.0;0.00462;0.15935;0.2714894505301376
5626;ETH;2021-07-10;0.19565;0.05435;0.16304;0.06522;0.23913;0.01087;0.0163;0.25543;0.2319820678681403
5627;ETH;2021-07-11;0.21622;0.07207;0.16216;0.15315;0.12613;0.0;0.0;0.27027;0.19302492917315522
5628;ETH;2021-07-12;0.09091;0.31818;0.0303;0.40909;0.04545;0.0;0.06061;0.04545;0.1809596189441127
5629;ETH;2021-07-13;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.075543235730368
5630;ETH;2021-07-14;0.26667;0.2;0.13333;0.26667;0.02222;0.0;0.02222;0.08889;0.3485533617221583
5631;ETH;2021-07-15;0.3125;0.21875;0.0625;0.15625;0.03125;0.0;0.0;0.21875;0.5421685755148844
5632;ETH;2021-07-16;0.25532;0.21277;0.06383;0.24468;0.03191;0.0;0.03191;0.15957;0.43093962731956303
5633;ETH;2021-07-17;0.0;0.08333;0.0;0.08333;0.16667;0.0;0.08333;0.58333;0.06144703554442867
5634;ETH;2021-07-18;0.22807;0.08772;0.10526;0.17544;0.21053;0.0;0.0;0.19298;0.1524470827264035
5635;ETH;2021-07-19;0.04651;0.2093;0.04651;0.51163;0.06977;0.0;0.0;0.11628;0.07463283614159873
5636;ETH;2021-07-20;0.17722;0.1519;0.12658;0.17722;0.05063;0.0;0.06329;0.25316;0.22032694357115798
5637;ETH;2021-07-21;0.0;0.26667;0.0;0.66667;0.0;0.0;0.06667;0.0;0.04616031224595567
5638;ETH;2021-07-22;0.03676;0.23529;0.06618;0.36029;0.05147;0.0;0.03676;0.21324;0.2543519225395066
5639;ETH;2021-07-23;0.17895;0.2;0.05263;0.22105;0.04211;0.0;0.01053;0.29474;0.31322781830173374
5640;ETH;2021-07-24;0.0;0.42857;0.0;0.42857;0.0;0.0;0.0;0.14286;0.016557285584343207
5641;ETH;2021-07-25;0.27778;0.05556;0.11111;0.16667;0.22222;0.0;0.05556;0.11111;0.03177398172880525
5642;ETH;2021-07-26;0.0;0.1;0.0;0.2;0.2;0.0;0.0;0.5;0.04382928515040112
5643;ETH;2021-07-27;0.27273;0.22727;0.18182;0.04545;0.18182;0.0;0.04545;0.04545;0.1397514889784958
5644;ETH;2021-07-28;0.19318;0.15909;0.05682;0.13636;0.25;0.0;0.01136;0.19318;0.1335587622141291
5645;ETH;2021-07-30;0.2069;0.13793;0.06897;0.34483;0.13793;0.0;0.03448;0.06897;0.10100444478979913
5646;ETH;2021-07-31;0.17143;0.11429;0.11429;0.14286;0.17143;0.0;0.02857;0.25714;0.3298951567849259
5647;ETH;2021-08-01;0.0;0.16667;0.0;0.44444;0.0;0.0;0.05556;0.33333;0.056905036954168715
5648;ETH;2021-08-02;0.0;0.3125;0.0;0.3125;0.0;0.0;0.125;0.25;0.1564888490253037
5649;ETH;2021-08-03;0.16667;0.125;0.25;0.20833;0.20833;0.0;0.04167;0.0;0.07060106546935478
5650;ETH;2021-08-04;0.30189;0.22642;0.07547;0.07547;0.01887;0.01887;0.01887;0.26415;0.08648805186435289
5651;ETH;2021-08-05;0.16667;0.33333;0.125;0.16667;0.08333;0.0;0.04167;0.08333;0.07276201410761722
5652;ETH;2021-08-06;0.33333;0.22222;0.12698;0.20635;0.01587;0.0;0.03175;0.06349;0.2262795665876867
5653;ETH;2021-08-07;0.02;0.36;0.02;0.44;0.02;0.0;0.0;0.14;0.11980271521584383
5654;ETH;2021-08-08;0.15385;0.0;0.07692;0.30769;0.23077;0.0;0.0;0.23077;0.0289827532986078
5655;ETH;2021-08-09;0.12281;0.29825;0.01754;0.4386;0.03509;0.0;0.03509;0.05263;0.20998238680676803
5656;ETH;2021-08-10;0.36842;0.17544;0.13158;0.10526;0.03509;0.0;0.00877;0.17544;0.3330365414832939
5657;ETH;2021-08-11;0.14118;0.09412;0.03529;0.23529;0.12941;0.0;0.03529;0.32941;0.15616872063333342
5658;ETH;2021-08-12;0.0;0.28571;0.14286;0.32143;0.07143;0.0;0.0;0.17857;0.10566649152704793
5659;ETH;2021-08-13;0.03077;0.18462;0.01538;0.58462;0.0;0.0;0.01538;0.16923;0.10616671263761727
5660;ETH;2021-08-14;0.0;0.36364;0.0;0.54545;0.0;0.0;0.09091;0.0;0.018568169380206914
5661;ETH;2021-08-15;0.1875;0.0625;0.23611;0.20833;0.13194;0.0;0.0;0.17361;0.1075573271759228
5662;ETH;2021-08-16;0.17949;0.21368;0.11966;0.2906;0.06838;0.0;0.0;0.12821;0.14943575298247097
5663;ETH;2021-08-17;0.19718;0.25352;0.08451;0.29577;0.01408;0.0;0.01408;0.14085;0.10934810965805145
5664;ETH;2021-08-18;0.32143;0.08929;0.125;0.26786;0.08929;0.0;0.01786;0.08929;0.10688703133499151
5665;ETH;2021-08-19;0.14493;0.15942;0.11594;0.35507;0.06522;0.0;0.00725;0.15217;0.15295729946362907
5666;ETH;2021-08-20;0.09155;0.21831;0.05634;0.43662;0.02817;0.0;0.02113;0.14789;0.1838208875725766
5667;ETH;2021-08-23;0.00862;0.35345;0.01724;0.50862;0.02586;0.0;0.01724;0.06897;0.09563207498183231
5668;ETH;2021-08-24;0.18182;0.09091;0.18182;0.54545;0.0;0.0;0.0;0.0;0.02859258098144093
5669;ETH;2021-08-25;0.24675;0.11688;0.27273;0.12987;0.03896;0.0;0.02597;0.16883;0.12125334823724856
5670;ETH;2021-08-26;0.28;0.12;0.14667;0.26667;0.06667;0.0;0.04;0.08;0.18257032361536285
5671;ETH;2021-08-27;0.26044;0.18673;0.04914;0.19902;0.11057;0.0;0.00737;0.18673;0.45047822260401504
5672;ETH;2021-08-28;0.31677;0.14907;0.09317;0.19255;0.11801;0.0;0.03106;0.09938;0.3269438455240926
5673;ETH;2021-08-29;0.09091;0.04545;0.04545;0.22727;0.18182;0.0;0.04545;0.36364;0.016217136123619295
5674;ETH;2021-08-30;0.06838;0.24786;0.03419;0.41026;0.05983;0.0;0.01709;0.16239;0.14716475555080608
5675;ETH;2021-08-31;0.2766;0.08511;0.04255;0.19149;0.2766;0.0;0.06383;0.06383;0.07016087029574494
5676;ETH;2021-09-01;0.03911;0.2067;0.03352;0.44134;0.06704;0.0;0.01117;0.20112;0.1910840781216977
5677;ETH;2021-09-02;0.16129;0.16774;0.15484;0.27742;0.05806;0.0;0.00645;0.17419;0.28566567908713936
5678;ETH;2021-09-03;0.09459;0.16216;0.08108;0.36486;0.04054;0.0;0.05405;0.2027;0.10195485670063453
5679;ETH;2021-09-04;0.07947;0.13245;0.06954;0.28477;0.1457;0.00331;0.04636;0.23841;0.2957701321036913
5680;ETH;2021-09-05;0.04167;0.10417;0.0625;0.38542;0.01042;0.0;0.0;0.39583;0.18110969496730187
5681;ETH;2021-09-06;0.06557;0.22951;0.02459;0.4918;0.08197;0.0;0.0;0.10656;0.12461483052242153
5682;ETH;2021-09-07;0.22857;0.14286;0.08571;0.21905;0.08571;0.0;0.0381;0.2;0.10125455161815365
5683;ETH;2021-09-08;0.27119;0.15254;0.15254;0.18644;0.14407;0.0;0.01695;0.07627;0.19533595383460686
5684;ETH;2021-09-09;0.10526;0.14474;0.05263;0.26316;0.11842;0.0;0.06579;0.25;0.13856097331982242
5685;ETH;2021-09-10;0.30769;0.15385;0.07692;0.07692;0.0;0.0;0.0;0.38462;0.026711754003477823
5686;ETH;2021-09-11;0.16197;0.10563;0.19718;0.14789;0.1831;0.0;0.01408;0.19014;0.24407738733873244
5687;ETH;2021-09-12;0.07692;0.21154;0.03846;0.5;0.03846;0.0;0.01923;0.11538;0.08442714893897636
5688;ETH;2021-09-13;0.11594;0.31884;0.05797;0.4058;0.01449;0.0;0.02899;0.05797;0.06498859191354998
5689;ETH;2021-09-14;0.13592;0.17799;0.07767;0.33333;0.08738;0.0;0.00647;0.18123;0.20886189271171038
5690;ETH;2021-09-15;0.27273;0.14182;0.12364;0.20364;0.09091;0.0;0.01455;0.15273;0.20111849466691334
5691;ETH;2021-09-16;0.15353;0.18257;0.12863;0.28216;0.10788;0.0;0.00415;0.14108;0.26049461899357007
5692;ETH;2021-09-17;0.26339;0.16071;0.08482;0.17857;0.07143;0.0;0.02679;0.21429;0.2765717011876838
5693;ETH;2021-09-18;0.14286;0.21429;0.03571;0.42857;0.03571;0.0;0.03571;0.10714;0.049141621567548144
5694;ETH;2021-09-19;0.28866;0.09278;0.07216;0.19588;0.07216;0.0;0.01031;0.26804;0.15286725683125968
5695;ETH;2021-09-20;0.15686;0.19608;0.11765;0.37255;0.06863;0.0;0.03922;0.04902;0.10963824371619268
5696;ETH;2021-09-21;0.26667;0.12222;0.08333;0.18889;0.08889;0.0;0.00556;0.24444;0.20372964155930215
5697;ETH;2021-09-22;0.07348;0.24281;0.07348;0.16613;0.10224;0.0;0.04792;0.29393;0.27939292767864043
5698;ETH;2021-09-23;0.11765;0.11765;0.09804;0.2451;0.09804;0.0;0.0098;0.31373;0.14896554856731153
5699;ETH;2021-09-24;0.20192;0.1875;0.11058;0.26442;0.05288;0.0;0.00962;0.17308;0.1611208865210029
5700;ETH;2021-09-25;0.03448;0.17241;0.0;0.48276;0.03448;0.0;0.06897;0.2069;0.027141942369640976
5701;ETH;2021-09-26;0.17544;0.12281;0.12281;0.22807;0.14035;0.0;0.01754;0.19298;0.09951378453860767
5702;ETH;2021-09-27;0.23616;0.10701;0.15129;0.13284;0.16236;0.0;0.01476;0.19557;0.286766167021164
5703;ETH;2021-09-28;0.21596;0.15023;0.12207;0.13615;0.0892;0.0;0.00469;0.28169;0.22481892303190512
5704;ETH;2021-09-29;0.16279;0.16744;0.03721;0.26047;0.11163;0.0;0.01395;0.24651;0.25411181879166866
5705;ETH;2021-09-30;0.0438;0.33577;0.0365;0.47445;0.0146;0.0;0.0146;0.08029;0.2303013267255538
5706;ETH;2021-10-01;0.0678;0.15254;0.0678;0.35593;0.0791;0.0;0.03955;0.23729;0.1578094345461332
5707;ETH;2021-10-02;0.1134;0.15464;0.12371;0.25773;0.14433;0.0;0.02062;0.18557;0.167163552169901
5708;ETH;2021-10-03;0.22835;0.14173;0.1811;0.1811;0.07087;0.0;0.01575;0.1811;0.1914842460655208
5709;ETH;2021-10-04;0.12821;0.15385;0.02564;0.38462;0.17949;0.0;0.05128;0.07692;0.06613910270401753
5710;ETH;2021-10-05;0.4;0.1;0.2;0.1;0.05;0.0;0.025;0.125;0.050932411503537084
5711;ETH;2021-10-06;0.02041;0.28571;0.02041;0.4898;0.0;0.0;0.02041;0.16327;0.042638762037867435
5712;ETH;2021-10-07;0.0303;0.22222;0.0303;0.47475;0.07071;0.0;0.0404;0.13131;0.059085999207324526
5713;ETH;2021-10-08;0.13793;0.34483;0.0;0.31034;0.0;0.0;0.03448;0.17241;0.05655488441292827
5714;ETH;2021-10-09;0.06294;0.22378;0.06294;0.37762;0.04895;0.0;0.0;0.22378;0.2376045445044616
5715;ETH;2021-10-10;0.0;0.33333;0.0;0.46667;0.0;0.0;0.03333;0.16667;0.05104246029693954
5716;ETH;2021-10-11;0.6;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.007763415939836763
5717;ETH;2021-10-12;0.14118;0.22353;0.07059;0.36471;0.03529;0.0;0.01176;0.15294;0.09079995351422156
5718;ETH;2021-10-13;0.12605;0.17647;0.09244;0.28571;0.14286;0.0;0.0084;0.16807;0.0934511201825368
5719;ETH;2021-10-14;0.0493;0.29577;0.02113;0.47887;0.04225;0.0;0.01408;0.09859;0.12330425553596885
5720;ETH;2021-10-15;0.12;0.16;0.08;0.28;0.08;0.0;0.04;0.24;0.04076793627695579
